pc11_state_id,pc11_district_id,pc11_tot_p,pc11_td_no_hh,pc11_td_tot_p,pc11_td_tot_m,pc11_td_tot_f,pc11_td_p_sc2,pc11_td_m_sc,pc11_td_f_sc,pc11_td_p_st2,pc11_td_m_st,pc11_td_f_st,pc11_td_area,pc11_td_no_hh_hless,pc11_td_p_sc,pc11_td_p_st,pc11_td_tot_p_1901,pc11_td_tot_p_1911,pc11_td_tot_p_1921,pc11_td_tot_p_1931,pc11_td_tot_p_1941,pc11_td_tot_p_1951,pc11_td_tot_p_1961,pc11_td_tot_p_1971,pc11_td_tot_p_1981,pc11_td_tot_p_1991,pc11_td_tot_p_2001,pc11_td_tot_p_2011,pc11_td_avg_rain,pc11_td_max_temp,pc11_td_min_temp,pc11_td_sh_dist,pc11_td_dh_dist,pc11_td_sdt_dist,pc11_td_city_dist,pc11_td_city5_dist,pc11_td_rail_dist,pc11_td_br_dist,pc11_td_k_road,pc11_td_p_road,pc11_td_lat_pit,pc11_td_lat_flush,pc11_td_lat_service,pc11_td_lat_oth,pc11_td_sys_stor1_kl,pc11_td_sys_stor2_kl,pc11_td_sys_stor3_kl,pc11_td_sys_stor4_kl,pc11_td_sys_stor5_kl,pc11_td_fire_f_ser,pc11_td_fire_dist,pc11_td_el_dom,pc11_td_el_ind,pc11_td_el_com,pc11_td_el_road_l,pc11_td_el_others,pc11_td_all_hospital,pc11_td_allh_beds,pc11_td_allh_doc_tot,pc11_td_allh_doc_pos,pc11_td_allh_pmed_tot,pc11_td_allh_pmed_pos,pc11_td_allh_dist,pc11_td_alt_hospital,pc11_td_alt_hosp_beds,pc11_td_alt_hosp_doc_tot,pc11_td_alt_hosp_doc_pos,pc11_td_alt_hosp_pmed_tot,pc11_td_alt_hosp_pmed_pos,pc11_td_alt_hosp_dist,pc11_td_disp,pc11_td_disp_beds,pc11_td_disp_doc_tot,pc11_td_disp_doc_pos,pc11_td_disp_pmed_tot,pc11_td_disp_pmed_pos,pc11_td_disp_dist,pc11_td_f_w_ctr,pc11_td_fwc_beds,pc11_td_fwc_doc_tot,pc11_td_fwc_doc_pos,pc11_td_fwc_pmed_tot,pc11_td_fwc_pmed_pos,pc11_td_fwc_dist,pc11_td_mc_w_ctr,pc11_td_mcwc_beds,pc11_td_mcwc_doc_tot,pc11_td_mcwc_doc_pos,pc11_td_mcmw_pmed_tot,pc11_td_mcwc_pmed_pos,pc11_td_mcwc_dist,pc11_td_mh_cnt,pc11_td_mh_beds,pc11_td_mh_doc_tot,pc11_td_mh_doc_pos,pc11_td_mh_pmed_tot,pc11_td_mh_pmed_pos,pc11_td_mh_dist,pc11_td_tb_clinic,pc11_td_tbc_beds,pc11_td_tbc_doc_tot,pc11_td_tbc_doc_pos,pc11_td_tbc_pmed_tot,pc11_td_tbc_pmed_pos,pc11_td_tbc_dist,pc11_td_nur_homes,pc11_td_nh_beds,pc11_td_nh_doc_tot,pc11_td_nh_doc_pos,pc11_td_nh_pmed_tot,pc11_td_nh_pmed_pos,pc11_td_nh_dist,pc11_td_veth_cnt,pc11_td_veth_beds,pc11_td_veth_doc_tot,pc11_td_veth_doc_pos,pc11_td_veth_pmed_tot,pc11_td_veth_pmed_pos,pc11_td_veth_dist,pc11_td_mh_clinic,pc11_td_mhc_beds,pc11_td_mhc_doc_tot,pc11_td_mhc_doc_pos,pc11_td_mhc_pmed_tot,pc11_td_mhc_pmed_pos,pc11_td_mhc_dist,pc11_td_med_oth,pc11_td_med_oth_beds,pc11_td_med_oth_doc_tot,pc11_td_med_oth_doc_pos,pc11_td_med_oth_pmed_tot,pc11_td_med_oth_pmed_pos,pc11_td_med_oth_dist,pc11_td_out_pat,pc11_td_in_out_pat,pc11_td_c_hosp_home,pc11_td_med_shop,pc11_td_primary_gov_status,pc11_td_primary_gov,pc11_td_primary_priv_status,pc11_td_primary_priv,pc11_td_prim_dist,pc11_td_middle_gov_status,pc11_td_middle_gov,pc11_td_middle_priv_status,pc11_td_middle_priv,pc11_td_middle_dist,pc11_td_sec_gov_status,pc11_td_sec_gov,pc11_td_sec_priv_status,pc11_td_sec_priv,pc11_td_sec_dist,pc11_td_s_sec_gov_status,pc11_td_s_sec_gov,pc11_td_s_sec_priv_status,pc11_td_s_sec_priv,pc11_td_s_sec_dist,pc11_td_arts_gov_status,pc11_td_arts_gov,pc11_td_arts_priv_status,pc11_td_arts_priv,pc11_td_arts_dist,pc11_td_science_gov_status,pc11_td_science_gov,pc11_td_science_priv_status,pc11_td_science_priv,pc11_td_science_dist,pc11_td_commerce_gov_status,pc11_td_commerce_gov,pc11_td_commerce_priv_status,pc11_td_commerce_priv,pc11_td_commerce_dist,pc11_td_arts_sci_gov_status,pc11_td_arts_sci_gov,pc11_td_arts_sci_priv_status,pc11_td_arts_sci_priv,pc11_td_arts_sci_dist,pc11_td_arts_co_gov_status,pc11_td_arts_co_gov,pc11_td_arts_co_priv_status,pc11_td_arts_co_priv,pc11_td_arts_co_dist,pc11_td_art_sc_co_gov_status,pc11_td_art_sc_co_gov,pc11_td_art_sc_co_priv_status,pc11_td_art_sc_co_priv,pc11_td_art_sc_co_dist,pc11_td_law_gov_status,pc11_td_law_gov,pc11_td_law_priv_status,pc11_td_law_priv,pc11_td_law_dist,pc11_td_col_gov_status,pc11_td_col_gov,pc11_td_col_priv_status,pc11_td_col_priv,pc11_td_col_dist,pc11_td_oth_col_gov_status,pc11_td_oth_col_gov,pc11_td_oth_col_priv_status,pc11_td_oth_col_priv,pc11_td_oth_col_dist,pc11_td_medical_gov_status,pc11_td_medical_gov,pc11_td_medical_priv_status,pc11_td_medical_priv,pc11_td_medical_dist,pc11_td_engg_gov_status,pc11_td_engg_gov,pc11_td_engg_priv_status,pc11_td_engg_priv,pc11_td_engg_dist,pc11_td_mgt_gov_status,pc11_td_mgt_gov,pc11_td_mgt_priv_status,pc11_td_mgt_priv,pc11_td_mgt_dist,pc11_td_poly_gov_status,pc11_td_poly_gov,pc11_td_poly_priv_status,pc11_td_poly_priv,pc11_td_poly_dist,pc11_td_sh_inst_gov_status,pc11_td_sh_inst_gov,pc11_td_sh_inst_priv_status,pc11_td_sh_inst_priv,pc11_td_sh_inst_dist,pc11_td_type_inst_gov_status,pc11_td_type_inst_gov,pc11_td_type_inst_priv_status,pc11_td_type_inst_priv,pc11_td_type_inst_dist,pc11_td_sh_type_in_gov_status,pc11_td_sh_type_in_gov,pc11_td_sh_type_in_priv_status,pc11_td_sh_type_in_priv,pc11_td_sh_type_in_dist,pc11_td_ms_off_gov_status,pc11_td_ms_off_gov,pc11_td_ms_off_priv_status,pc11_td_ms_off_priv,pc11_td_ms_off_dist,pc11_td_dtp_publ_gov_status,pc11_td_dtp_publ_gov,pc11_td_dtp_publ_priv_status,pc11_td_dtp_publ_priv,pc11_td_dtp_publ_dist,pc11_td_oth_voc_gov_status,pc11_td_oth_voc_gov,pc11_td_oth_voc_priv_status,pc11_td_oth_voc_priv,pc11_td_oth_voc_dist,pc11_td_educ_nf_gov_status,pc11_td_educ_nf_gov,pc11_td_educ_nf_priv_status,pc11_td_educ_nf_priv,pc11_td_educ_nf_dist,pc11_td_disab_sch_gov_status,pc11_td_disab_sch_gov,pc11_td_disab_sch_priv_status,pc11_td_disab_sch_priv,pc11_td_disab_sch_dist,pc11_td_oth_educ_gov_status,pc11_td_oth_educ_gov,pc11_td_oth_educ_priv_status,pc11_td_oth_educ_priv,pc11_td_oth_educ_dist,pc11_td_orph_home_gov_status,pc11_td_orph_home_gov,pc11_td_orph_home_priv_status,pc11_td_orph_home_priv,pc11_td_orph_home_dist,pc11_td_wwh_gov_status,pc11_td_wwh_gov,pc11_td_wwh_priv_status,pc11_td_wwh_priv,pc11_td_wwh_dist,pc11_td_old_home_gov_status,pc11_td_old_home_gov,pc11_td_old_home_priv_status,pc11_td_old_home_priv,pc11_td_old_home_dist,pc11_td_stadium_gov_status,pc11_td_stadium_gov,pc11_td_stadium_priv_status,pc11_td_stadium_priv,pc11_td_stadium_dist,pc11_td_cinema_gov_status,pc11_td_cinema_gov,pc11_td_cinema_priv_status,pc11_td_cinema_priv,pc11_td_cinema_dist,pc11_td_auditorium_gov_status,pc11_td_auditorium_gov,pc11_td_auditorium_priv_status,pc11_td_auditorium_priv,pc11_td_auditorium_dist,pc11_td_p_lib_gov_status,pc11_td_p_lib_gov,pc11_td_p_lib_priv_status,pc11_td_p_lib_priv,pc11_td_p_lib_dist,pc11_td_r_rooms_gov_status,pc11_td_r_rooms_gov,pc11_td_r_rooms_priv_status,pc11_td_r_rooms_priv,pc11_td_r_rooms_dist,pc11_td_bank_gov,pc11_td_bank_priv_com,pc11_td_bank_coop,pc11_td_a_c_soc,pc11_td_n_a_c_soc
01,001,104729.0,11999.0,104729,62152.0,42577.0,176.0,176.0,0.0,1861.0,1058.0,803.0,47.339999999999996,11999.0,176.0,1861.0,,792.0,,,,,,5025.0,9688.0,,73692.0,104729.0,584.7616894818375,38.0,-10.0,73.0,0.0,3.0,73.0,73.0,43.0,0.0,108.5,,606.0,4073.0,1040.0,752.0,1030.0,,,,,1.0,0.0,9060.0,22.0,1770.0,308.0,0.0,1.0,100.0,30.0,14.0,39.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,17.0,6.0,5.0,15.0,13.0,0.0,17.0,19.0,17.0,17.0,26.0,26.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,28.0,4.0,4.0,18.0,15.0,0.0,5.0,5.0,11.0,9.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,98.0,1.0,137.0,1,29.0,,1.0,100.0,1.0,15.0,,1.0,28.0,1.0,10.0,3.0,1.0,14.0,1.0,10.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,73.0,1.0,2.0,1.0,5.0,3.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,5.0,3.0,1.0,2.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,15.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,90.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,90.0,1.0,1.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,3.0,12.0,15.0,13.0,10.0,9.0
01,002,78360.0,10743.0,78360,44768.0,33592.0,282.0,265.0,17.0,203.0,150.0,53.0,43.68,10743.0,282.0,203.0,,3380.0,3342.0,3784.0,4037.0,,,,6935.0,,43630.0,78360.0,239.2277144064216,38.0,-4.0,14.0,3.0,3.0,15.0,14.0,3.0,5.0,119.0,,1465.0,3485.0,707.0,2725.0,46100.0,,,,,1.0,5.0,9881.0,43.0,3075.0,1380.0,396.0,6.0,316.0,140.0,111.0,398.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,92.0,15.0,15.0,82.0,68.0,0.0,4.0,39.0,5.0,5.0,25.0,20.0,0.0,4.0,16.0,6.0,5.0,19.0,19.0,0.0,3.0,7.0,9.0,5.0,12.0,21.0,0.0,1.0,2.0,3.0,3.0,5.0,5.0,0.0,1.0,8.0,6.0,4.0,4.0,4.0,0.0,12.0,5.0,20.0,20.0,67.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,54.0,1.0,45.0,1,18.0,,1.0,30.0,1.0,19.0,,1.0,13.0,1.0,9.0,3.0,1.0,13.0,1.0,5.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,12.0,1.0,5.0,1.0,8.0,5.0,1.0,5.0,1.0,8.0,5.0,1.0,5.0,1.0,8.0,5.0,1.0,6.0,0.0,0.0,5.0,1.0,6.0,0.0,0.0,5.0,1.0,6.0,0.0,0.0,5.0,1.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.0,1.0,6.0,0.0,0.0,5.0,1.0,3.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,5.0,9.0,8.0,10.0,5.0,6.0
01,003,45671.0,7004.0,45671,30560.0,15111.0,380.0,355.0,25.0,22068.0,11225.0,10843.0,24.009999999999998,7004.0,380.0,22068.0,,2895.0,2401.0,3093.0,3372.0,3546.0,3720.0,5519.0,8718.0,,37875.0,45671.0,239.2277144064216,30.0,-20.0,460.0,0.0,,460.0,460.0,456.0,,16.0,,8.0,4256.0,,,22000.0,,,,,1.0,5.0,6120.0,85.0,2750.0,110.0,390.0,1.0,150.0,47.0,31.0,111.0,79.0,0.0,1.0,60.0,13.0,7.0,19.0,18.0,0.0,3.0,24.0,13.0,8.0,18.0,18.0,0.0,6.0,6.0,6.0,6.0,21.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,8.0,2.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,12.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1,6.0,,1.0,8.0,1.0,5.0,,1.0,6.0,1.0,5.0,8.0,1.0,7.0,1.0,2.0,8.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,440.0,0.0,0.0,0.0,0.0,445.0,0.0,0.0,0.0,0.0,445.0,0.0,0.0,0.0,0.0,445.0,0.0,0.0,0.0,0.0,424.0,0.0,0.0,0.0,0.0,424.0,0.0,0.0,0.0,0.0,424.0,0.0,0.0,0.0,0.0,424.0,0.0,0.0,0.0,0.0,424.0,0.0,0.0,0.0,0.0,424.0,0.0,0.0,0.0,0.0,424.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,424.0,0.0,0.0,0.0,0.0,57.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,450.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,5.0,5.0,3.0,3.0,2.0,2.0
01,004,16338.0,2191.0,16338,10082.0,6256.0,8.0,7.0,1.0,11496.0,5959.0,5537.0,2.14,2191.0,8.0,11496.0,,1311.0,1315.0,,,,,2390.0,3527.0,,10657.0,16338.0,239.2277144064216,35.0,-25.0,204.0,0.0,,204.0,204.0,300.0,,25.0,,9.0,1200.0,,1500.0,12000.0,,,,,1.0,,2756.0,2575.0,53.0,430.0,165.0,1.0,22.0,21.0,17.0,12.0,19.0,0.0,1.0,100.0,25.0,15.0,21.0,32.0,0.0,4.0,12.0,4.0,2.0,2.0,2.0,0.0,1.0,22.0,2.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,8.0,2.0,2.0,8.0,8.0,11.0,1.0,25.0,4.0,1.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,8.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,10.0,1.0,8.0,1,7.0,,1.0,8.0,1.0,1.0,,1.0,2.0,1.0,2.0,,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,204.0,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,204.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,204.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,204.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,204.0,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,,2.0,1.0,1.0,0.0,0.0
01,005,38630.0,7216.0,38630,22125.0,16505.0,278.0,158.0,120.0,5090.0,2732.0,2358.0,24.080000000000002,7216.0,278.0,5090.0,782.0,7564.0,7026.0,8152.0,8608.0,9402.0,10196.0,11981.0,14171.0,,33653.0,38630.0,239.2277144064216,28.0,4.0,204.0,0.0,0.0,204.0,204.0,204.0,0.0,53.0,,990.0,389.0,,,17000.0,50.0,,,,1.0,42.0,7043.0,342.0,646.0,1578.0,0.0,2.0,270.0,85.0,36.0,142.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,8.0,3.0,3.0,6.0,4.0,0.0,1.0,2.0,2.0,2.0,4.0,4.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,8.0,2.0,2.0,11.0,11.0,0.0,1.0,20.0,3.0,2.0,4.0,4.0,0.0,2.0,0.0,11.0,4.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,50.0,50.0,0.0,70.0,1.0,13.0,1,4.0,,1.0,10.0,1.0,11.0,,1.0,2.0,1.0,4.0,,1.0,2.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,204.0,1.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,204.0,1.0,2.0,0.0,0.0,14.0,1.0,2.0,0.0,0.0,14.0,1.0,2.0,0.0,0.0,14.0,1.0,1.0,1.0,3.0,14.0,1.0,1.0,1.0,3.0,14.0,1.0,1.0,1.0,3.0,14.0,1.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,1.0,1.0,204.0,0.0,0.0,1.0,2.0,42.0,1.0,1.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,200.0,1.0,1.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,204.0,1.0,2.0,0.0,0.0,14.0,1.0,2.0,0.0,0.0,28.0,1.0,2.0,0.0,0.0,28.0,6.0,0.0,2.0,3.0,3.0
01,006,52314.0,7756.0,52314,34603.0,17711.0,2016.0,1263.0,753.0,3123.0,1716.0,1407.0,21.89,7756.0,2016.0,3123.0,0.0,2192.0,2254.0,2164.0,2449.0,3322.0,6160.0,8397.0,15833.0,,45730.0,52315.0,239.2277144064216,39.0,-1.0,78.0,0.0,0.0,78.0,78.0,78.0,0.0,49.0,,3220.0,10218.0,,1804.0,1300.0,,,,,1.0,,16565.0,2077.0,3759.0,553.0,621.0,3.0,380.0,73.0,52.0,187.0,160.0,0.0,1.0,10.0,10.0,4.0,7.0,3.0,0.0,4.0,24.0,8.0,6.0,21.0,15.0,0.0,2.0,14.0,10.0,7.0,9.0,7.0,0.0,3.0,108.0,6.0,6.0,24.0,24.0,0.0,1.0,12.0,2.0,2.0,8.0,8.0,0.0,1.0,10.0,8.0,3.0,20.0,12.0,0.0,1.0,12.0,2.0,1.0,6.0,4.0,0.0,3.0,0.0,17.0,14.0,34.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,180.0,40.0,4.0,98.0,1.0,19.0,1,18.0,,1.0,16.0,1.0,16.0,,1.0,4.0,1.0,13.0,,1.0,10.0,1.0,3.0,,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,78.0,1.0,2.0,1.0,3.0,56.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,78.0,1.0,1.0,0.0,0.0,25.0,1.0,1.0,0.0,0.0,25.0,0.0,0.0,1.0,1.0,25.0,1.0,2.0,1.0,2.0,25.0,1.0,2.0,1.0,2.0,25.0,1.0,2.0,1.0,2.0,25.0,1.0,1.0,1.0,4.0,25.0,1.0,1.0,1.0,4.0,25.0,1.0,1.0,1.0,4.0,25.0,1.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,1.0,1.0,78.0,1.0,1.0,1.0,5.0,15.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,78.0,1.0,2.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,78.0,1.0,4.0,1.0,2.0,78.0,1.0,5.0,0.0,0.0,,1.0,5.0,0.0,0.0,,8.0,11.0,5.0,1.0,1.0
01,007,89713.0,17932.0,89713,47983.0,41730.0,21531.0,11323.0,10208.0,1288.0,671.0,617.0,42.42,17932.0,21531.0,1288.0,,9956.0,9144.0,10351.0,10935.0,10104.0,15535.0,25085.0,41990.0,,78728.0,89713.0,239.2277144064216,45.0,3.8,55.0,0.0,0.0,55.0,55.0,4.0,0.0,60.0,,3094.0,4505.0,2.0,3200.0,5050.0,,,,,1.0,,17237.0,135.0,1382.0,1240.0,542.0,5.0,205.0,69.0,57.0,289.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,2.0,13.0,6.0,5.0,15.0,15.0,0.0,2.0,8.0,2.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,8.0,3.0,2.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,7.0,10.0,26.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,9.0,0.0,4.0,55.0,1.0,85.0,1,24.0,,1.0,49.0,1.0,24.0,,1.0,12.0,1.0,35.0,,1.0,9.0,1.0,18.0,14.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,55.0,1.0,2.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,55.0,1.0,1.0,1.0,2.0,55.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,55.0,1.0,3.0,1.0,6.0,2.0,1.0,3.0,1.0,6.0,2.0,1.0,3.0,1.0,6.0,2.0,1.0,3.0,1.0,4.0,14.0,1.0,3.0,1.0,4.0,14.0,1.0,3.0,1.0,4.0,14.0,1.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,55.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,60.0,1.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,55.0,1.0,4.0,0.0,0.0,10.0,1.0,4.0,0.0,0.0,14.0,1.0,4.0,0.0,0.0,14.0,14.0,6.0,5.0,3.0,0.0
