pc11_district_id,pc11_state_id,vcf_min,vcf_max,vcf_mean,vcf_num_cells,year
155,09,0,31,4.059358057735534,180604.80820582225,2012
155,09,0,34,7.392418165630547,180604.8082063181,2013
155,09,0,25,4.908850329900626,180604.8082063181,2014
155,09,0,27,4.433332513457676,180604.80820582225,2015
155,09,0,22,2.9239926037041863,180604.8082063181,2016
155,09,0,33,4.833756217330845,180604.80820582225,2017
155,09,0,33,4.621122831256739,180604.8082063181,2018
155,09,0,37,6.739337472594603,180604.8082063181,2019
155,09,0,37,8.410310939657416,180604.80820624076,2020
156,09,0,35,4.409653131289517,137267.162537729,2001
156,09,0,37,2.536187102591376,137267.1625373988,2002
156,09,0,39,3.274802774561333,137267.1625373988,2003
156,09,0,28,3.4265049190045547,137267.16253779014,2004
156,09,0,38,5.452120568177503,137267.1625373988,2005
156,09,0,35,3.76396155904639,137267.1625373988,2006
156,09,0,33,2.5136946797639195,137267.16253815033,2007
156,09,0,32,4.671276404932139,137267.16253779014,2008
156,09,0,36,2.215796034145626,137267.162537729,2009
156,09,0,36,3.057273193817067,137267.1625373988,2010
156,09,0,37,3.84074396069826,137267.1625373988,2011
156,09,0,34,4.505692276739024,137267.162537729,2012
156,09,0,42,7.192911407330368,137267.1625373988,2013
156,09,0,33,5.3481102129314415,137267.1625373988,2014
156,09,0,34,3.987243514370623,137267.162537729,2015
156,09,0,34,3.022435586863218,137267.1625373988,2016
156,09,0,37,3.515197631554796,137267.162537729,2017
156,09,0,39,4.029483155986272,137267.1625373988,2018
156,09,0,44,5.682642461604371,137267.1625373988,2019
156,09,1,47,8.336015816152965,137267.16253815033,2020
157,09,0,36,5.843368744736999,76464.58349374055,2001
157,09,0,38,3.717374813699157,76464.5834947072,2002
157,09,0,45,4.470125929284473,76464.5834947072,2003
157,09,0,35,5.09603011024858,76464.58349414471,2004
157,09,0,37,6.1004407987872895,76464.5834947072,2005
157,09,0,40,5.135702494267916,76464.5834947072,2006
157,09,0,33,4.86289999661365,76464.5834934354,2007
157,09,0,34,6.242547619477723,76464.58349414471,2008
157,09,0,40,4.528490004778352,76464.58349374055,2009
157,09,0,37,4.883070296065942,76464.5834947072,2010
157,09,0,38,5.440721359921671,76464.5834947072,2011
157,09,0,33,4.749151689718274,76464.58349374055,2012
157,09,1,40,7.5637353056338625,76464.5834947072,2013
157,09,0,40,7.872502871144872,76464.5834947072,2014
157,09,0,36,6.061580602454663,76464.58349374055,2015
157,09,0,40,4.927237039400423,76464.5834947072,2016
157,09,0,38,5.25927984707284,76464.58349374055,2017
157,09,0,41,5.962042233626692,76464.5834947072,2018
157,09,0,46,7.303699353886595,76464.5834947072,2019
157,09,1,46,9.957208830589316,76464.5834934354,2020
158,09,0,37,5.32007073311073,136640.13748455772,2001
158,09,0,39,3.120235623279487,136640.13748361886,2002
158,09,0,34,2.857304266728131,136640.13748361886,2003
158,09,0,28,4.331235670021365,136640.13748394343,2004
158,09,0,30,4.203158988743128,136640.13748361886,2005
158,09,0,38,3.829460529951637,136640.13748361886,2006
158,09,0,33,3.327774119009298,136640.13748389506,2007
158,09,0,36,5.078175600079185,136640.13748394343,2008
158,09,0,31,2.4347721193475538,136640.13748455772,2009
158,09,0,28,2.858080673142314,136640.13748361886,2010
158,09,0,40,4.087803879710933,136640.13748361886,2011
158,09,0,30,3.689264098738105,136640.13748455772,2012
158,09,0,33,6.646676945490542,136640.13748361886,2013
158,09,0,28,7.795191178988524,136640.13748361886,2014
158,09,0,32,4.17720126949271,136640.13748455772,2015
158,09,0,29,3.730891190624496,136640.13748361886,2016
158,09,0,30,4.906523095976082,136640.13748455772,2017
158,09,0,37,5.522546523169354,136640.13748361886,2018
158,09,0,43,7.76521987336456,136640.13748361886,2019
158,09,1,39,9.54537002283261,136640.13748389506,2020
159,09,0,31,2.9352807665686167,66127.67570221012,2001
159,09,0,28,2.532192185685664,66127.67570267183,2002
159,09,0,30,2.8978150380302483,66127.67570267183,2003
159,09,0,22,2.9551980741279107,66127.67570174346,2004
159,09,0,26,4.64866250755237,66127.67570267183,2005
159,09,0,34,3.3267984931989,66127.67570267183,2006
159,09,0,26,2.939674845927698,66127.67570255815,2007
159,09,0,30,3.722965963042461,66127.67570174346,2008
159,09,0,33,1.9946863286529044,66127.67570221012,2009
159,09,0,34,2.5355757678864466,66127.67570267183,2010
159,09,0,33,3.2403187533009885,66127.67570267183,2011
159,09,0,30,2.665754458937684,66127.67570221012,2012
159,09,0,37,4.511378579606593,66127.67570267183,2013
159,09,0,36,3.617768969609189,66127.67570267183,2014
159,09,0,33,3.09296173359025,66127.67570222502,2015
